1613528100000,49724.55000000,50274.88000000,49724.54000000,49995.61000000,2359.83630200,1613528999999,117963055.49133811,49889,1445.39889500,72250617.03395813,0
1613529000000,49995.62000000,50128.35000000,49710.00000000,49943.51000000,903.21720700,1613529899999,45131677.30748897,23654,444.94034500,22237270.27033906,0
1613529900000,49943.51000000,49950.00000000,49654.89000000,49654.89000000,650.50920400,1613530799999,32417739.05162850,16709,277.50867400,13833082.25622628,0
1613530800000,49657.54000000,49759.46000000,49411.81000000,49509.24000000,884.66913000,1613531699999,43881950.78092134,22444,432.84664600,21471472.70006069,0
1613531700000,49513.34000000,49646.24000000,49290.00000000,49397.65000000,641.45718800,1613532599999,31721265.63808986,17178,320.27912500,15839140.97169627,0
1613532600000,49397.65000000,49527.97000000,49231.09000000,49415.68000000,559.35583000,1613533499999,27632852.92714581,17095,285.77360700,14120369.07654368,0
1613533500000,49419.87000000,49657.39000000,49384.34000000,49657.38000000,477.65220900,1613534399999,23666864.37400599,14389,267.11016300,13234796.50995516,0
1613534400000,49657.84000000,49963.40000000,49490.90000000,49649.99000000,1016.10069500,1613535299999,50543270.50710708,23650,552.61529800,27492020.36989456,0
1613535300000,49650.00000000,49680.44000000,49360.00000000,49400.00000000,687.43672700,1613536199999,34018701.67111380,17761,313.63996400,15522028.61552300,0
1613536200000,49399.99000000,49481.31000000,49107.51000000,49114.98000000,767.80661000,1613537099999,37856713.53154607,21099,333.29299500,16435256.26011953,0
1613537100000,49114.98000000,49397.80000000,49106.75000000,49345.38000000,541.03109500,1613537999999,26667359.54683576,15297,269.08042700,13261680.45812608,0
1613538000000,49345.39000000,49449.36000000,49249.04000000,49381.79000000,503.87419700,1613538899999,24875438.71595813,16104,235.50057400,11626055.04848931,0
1613538900000,49381.78000000,49449.35000000,49227.68000000,49378.17000000,617.45591000,1613539799999,30465676.22851446,14396,237.03100700,11697710.76035824,0
1613539800000,49378.17000000,49668.76000000,49369.66000000,49533.61000000,642.88437600,1613540699999,31848251.88552913,19278,312.20878000,15465924.24271220,0
1613540700000,49533.62000000,49731.03000000,49505.01000000,49706.80000000,475.06705600,1613541599999,23564396.14523827,14749,219.37850200,10882907.64264296,0
1613541600000,49706.80000000,50088.00000000,49624.06000000,49932.56000000,1043.90561800,1613542499999,52059525.08169097,27349,604.68624500,30161121.87503853,0
1613542500000,49938.38000000,50200.00000000,49824.52000000,49948.08000000,1272.30872200,1613543399999,63643603.48704815,31033,649.54720200,32490755.72197108,0
1613543400000,49948.09000000,50480.00000000,49940.02000000,50164.52000000,1794.95623500,1613544299999,90175548.14339814,39620,1048.00436600,52661066.97423125,0
1613544300000,50164.51000000,50677.58000000,50164.51000000,50556.05000000,2286.80349200,1613545199999,115491687.68415602,49817,1290.08554000,65161086.75970954,0
1613545200000,50556.15000000,50945.00000000,50200.00000000,50533.40000000,2756.58438400,1613546099999,139673484.67792057,67907,1501.27121200,76092635.96722845,0
1613546100000,50532.77000000,50999.00000000,50532.15000000,50596.84000000,1584.24287400,1613546999999,80418291.51313839,44990,868.19284000,44074335.34678741,0
1613547000000,50596.84000000,50918.18000000,50530.49000000,50732.03000000,769.90272400,1613547899999,39043627.75189413,30635,405.58206000,20569871.12697921,0
1613547900000,50729.85000000,51266.09000000,50703.00000000,51112.39000000,1624.84498500,1613548799999,82900430.31822359,50186,1017.97733500,51945293.32684906,0
1613548800000,51116.77000000,51300.00000000,50670.00000000,50838.02000000,1754.95155000,1613549699999,89347955.43963495,53163,877.89516700,44692039.48204559,0
1613549700000,50838.02000000,50917.90000000,50628.58000000,50908.42000000,810.95577500,1613550599999,41162697.26471670,31465,441.94373400,22434794.75752189,0
1613550600000,50908.42000000,51200.00000000,50777.20000000,51038.52000000,978.33579300,1613551499999,49907700.78834081,36732,549.36246700,28027280.56672210,0
1613551500000,51038.51000000,51064.75000000,50855.30000000,51031.71000000,735.37807500,1613552399999,37468506.51780891,28531,382.52844900,19490332.45822882,0
1613552400000,51031.71000000,51362.00000000,50991.69000000,51346.95000000,1252.51979000,1613553299999,64117916.89019463,37615,656.16984000,33594001.07237987,0
1613553300000,51346.95000000,51480.00000000,51208.25000000,51326.39000000,1561.66408100,1613554199999,80184045.62506010,41629,980.02052300,50319834.50628518,0
1613554200000,51326.39000000,51497.21000000,51222.00000000,51497.03000000,991.80253100,1613555099999,50907211.23537702,32486,599.24210800,30757439.22979864,0
1613555100000,51497.03000000,51678.36000000,51407.50000000,51431.04000000,1772.74561500,1613555999999,91401835.21604788,50322,1050.60209900,54169341.34878809,0
1613556000000,51436.11000000,51612.80000000,51112.88000000,51225.69000000,1089.53088200,1613556899999,55992439.98695382,38681,536.10646800,27557883.78717683,0
1613556900000,51225.69000000,51591.78000000,50995.00000000,51570.05000000,1121.75348500,1613557799999,57507972.52071296,37342,590.91542400,30298792.56648524,0
1613557800000,51570.06000000,51583.83000000,51326.22000000,51350.01000000,711.69485000,1613558699999,36600570.57953822,28502,325.54521500,16742628.03285893,0
1613558700000,51350.01000000,51438.28000000,51161.61000000,51192.00000000,646.39161600,1613559599999,33164215.72909954,26938,302.01923200,15496839.18954215,0
1613559600000,51192.00000000,51511.28000000,51101.07000000,51509.44000000,796.25525500,1613560499999,40838093.32028472,35978,469.46672200,24082101.50223545,0
1613560500000,51510.40000000,51589.96000000,51350.01000000,51400.00000000,659.93067700,1613561399999,33970294.32839533,33142,313.50889700,16139075.41078592,0
1613561400000,51400.01000000,51515.60000000,51241.43000000,51483.99000000,672.88315500,1613562299999,34567302.66610548,32931,367.85114600,18899925.13609479,0
1613562300000,51483.98000000,51675.55000000,51255.16000000,51273.46000000,1049.10941600,1613563199999,54013636.64319573,38540,575.00319700,29607106.66675262,0
1613563200000,51270.86000000,51437.46000000,51177.36000000,51258.15000000,963.75520800,1613564099999,49426691.93517063,28350,455.50296000,23361676.99458121,0
1613564100000,51258.15000000,51360.50000000,51177.00000000,51315.30000000,973.45468900,1613564999999,49909114.19058289,31512,494.80358300,25369218.48087044,0
1613565000000,51315.30000000,51530.00000000,51250.99000000,51253.93000000,997.98133200,1613565899999,51301111.02974179,34960,527.71158600,27129849.47681319,0
1613565900000,51253.93000000,51269.87000000,50777.20000000,51039.56000000,1513.38548300,1613566799999,77138764.52589868,42244,727.96610800,37107357.58380114,0
1613566800000,51039.56000000,51166.22000000,50666.00000000,50937.78000000,1379.73404900,1613567699999,70242937.85366073,29138,692.56939100,35263910.62365279,0
1613567700000,50934.50000000,51041.22000000,50567.26000000,50769.67000000,958.14482200,1613568599999,48707292.61285390,24439,471.71385700,23984700.66553076,0
1613568600000,50769.63000000,51011.00000000,50542.30000000,50918.05000000,1038.10670300,1613569499999,52701066.26795255,24970,566.94770300,28788845.62073133,0
1613569500000,50918.05000000,51234.00000000,50839.99000000,51149.96000000,855.91699600,1613570399999,43689232.15821321,21502,412.66935600,21063391.10980812,0
1613570400000,51149.97000000,51267.71000000,50983.90000000,51060.92000000,954.59050900,1613571299999,48806076.38825658,23259,435.43779000,22263263.01359270,0
